# Trained_Coeffs, Scaled_Trained_Coeffs
8.722199201583862305e-01,1.469452619552612305e+00
9.998561143875122070e-01,7.472643852233886719e-01
8.578275442123413086e-01,5.382366776466369629e-01
3.950082063674926758e+00,5.839904546737670898e-01
-1.657763957977294922e+00,-2.448139339685440063e-01
2.739457368850708008e+00,2.583510875701904297e-01
-1.143889546394348145e+00,-1.060528755187988281e-01
