# Trained_Coeffs, Unscaled, Sparsity_Mask
5.760136246681213379e-01,5.500524939252671858e-02,1.000000000000000000e+00
8.653882145881652832e-02,7.891394239098206654e-04,2.000000000000000000e+00
2.729258835315704346e-01,8.950281765841837114e+02,3.000000000000000000e+00
1.569785952568054199e+00,4.915908640936801817e+02,4.000000000000000000e+00
7.138317227363586426e-01,2.134669234406222671e+01,5.000000000000000000e+00
9.354175627231597900e-02,2.671232244616897900e-01,6.000000000000000000e+00
