# Trained_Coeffs, Sparsity_Mask
4.134288430213928223e-01,0.000000000000000000e+00
2.643728628754615784e-02,1.000000000000000000e+00
5.094544291496276855e-01,2.000000000000000000e+00
8.252013921737670898e-01,3.000000000000000000e+00
1.083462033420801163e-03,4.000000000000000000e+00
