# Time, Strain, Stress
4.070814162851150719e+00,1.177908497326226600e-01,1.602470306753334475e-04
4.071814362891138295e+00,1.193116457508203720e-01,1.623120311864769717e-04
4.072814562931126758e+00,1.208269838692318660e-01,1.643672249408189082e-04
4.073814762971114334e+00,1.223368071188031814e-01,1.664125370951720535e-04
4.074814963011102797e+00,1.238410587747927477e-01,1.684478932302219470e-04
4.075815163051090373e+00,1.253396823588580344e-01,1.704732193532356409e-04
4.076815363091077948e+00,1.268326216411573282e-01,1.724884419007661346e-04
4.077815563131066412e+00,1.283198206424234211e-01,1.744934877412908890e-04
4.078815763171053987e+00,1.298012236360269744e-01,1.764882841778585808e-04
4.079815963211042451e+00,1.312767751500447111e-01,1.784727589507675155e-04
4.080816163251030027e+00,1.327464199692967584e-01,1.804468402401230437e-04
4.081816363291018490e+00,1.342101031373861553e-01,1.824104566684643658e-04
4.082816563331006066e+00,1.356677699587217067e-01,1.843635373033332241e-04
4.083816763370994529e+00,1.371193660005352311e-01,1.863060116598365228e-04
4.084816963410982105e+00,1.385648370948747155e-01,1.882378097031725192e-04
4.085817163450970568e+00,1.400041293406070475e-01,1.901588618511713263e-04
4.086817363490958144e+00,1.414371891053846086e-01,1.920690989767660263e-04
4.087817563530946607e+00,1.428639630276260786e-01,1.939684524105093205e-04
4.088817763570934183e+00,1.442843980184598807e-01,1.958568539430147193e-04
4.089817963610922646e+00,1.456984412636812276e-01,1.977342358274172471e-04
4.090818163650910222e+00,1.471060402256763044e-01,1.996005307817690956e-04
4.091818363690898686e+00,1.485071426453479226e-01,2.014556719914920892e-04
4.092818563730886261e+00,1.499016965440236049e-01,2.032995931117130561e-04
4.093818763770874725e+00,1.512896502253572584e-01,2.051322282696664209e-04
4.094818963810862300e+00,1.526709522772065619e-01,2.069535120670261061e-04
4.095819163850850764e+00,1.540455515735185688e-01,2.087633795822504447e-04
4.096819363890838339e+00,1.554133972761791160e-01,2.105617663728572703e-04
4.097819563930825915e+00,1.567744388368735031e-01,2.123486084777510483e-04
4.098819763970814378e+00,1.581286259989193310e-01,2.141238424194611030e-04
4.099819964010801954e+00,1.594759087990871016e-01,2.158874052063984930e-04
4.100820164050790417e+00,1.608162375694240920e-01,2.176392343351042126e-04
4.101820364090777993e+00,1.621495629390427018e-01,2.193792677924275708e-04
4.102820564130766456e+00,1.634758358359199026e-01,2.211074440577305913e-04
4.103820764170754032e+00,1.647950074886637972e-01,2.228237021050451412e-04
4.104820964210742495e+00,1.661070294282842585e-01,2.245279814052469729e-04
4.105821164250730071e+00,1.674118534899343147e-01,2.262202219281508365e-04
4.106821364290718535e+00,1.687094318146589722e-01,2.279003641446294449e-04
4.107821564330706110e+00,1.699997168511084567e-01,2.295683490287064171e-04
4.108821764370694574e+00,1.712826613572618895e-01,2.312241180596162626e-04
4.109821964410682149e+00,1.725582184021150212e-01,2.328676132238491868e-04
4.110822164450670613e+00,1.738263413673780122e-01,2.344987770171668394e-04
4.111822364490658188e+00,1.750869839491372149e-01,2.361175524466184970e-04
4.112822564530646652e+00,1.763401001595261419e-01,2.377238830325190816e-04
4.113822764570634227e+00,1.775856443283640451e-01,2.393177128104133009e-04
4.114822964610622691e+00,1.788235711047967413e-01,2.408989863330094315e-04
4.115823164650610266e+00,1.800538354589091006e-01,2.424676486720940202e-04
4.116823364690598730e+00,1.812763926833427242e-01,2.440236454204500541e-04
4.117823564730586305e+00,1.824911983948789285e-01,2.455669226937109463e-04
4.118823764770573881e+00,1.836982085360290562e-01,2.470974271322327366e-04
4.119823964810562344e+00,1.848973793765974760e-01,2.486151059029142497e-04
4.120824164850549920e+00,1.860886675152311764e-01,2.501199067010302646e-04
4.121824364890538384e+00,1.872720298809693040e-01,2.516117777519926921e-04
4.122824564930525959e+00,1.884474237347588121e-01,2.530906678131490499e-04
4.123824764970514423e+00,1.896148066709774371e-01,2.545565261755202216e-04
4.124824965010501998e+00,1.907741366189252830e-01,2.560093026655091593e-04
4.125825165050490462e+00,1.919253718443132417e-01,2.574489476466416786e-04
4.126825365090478037e+00,1.930684709507336227e-01,2.588754120212209513e-04
4.127825565130466501e+00,1.942033928811204013e-01,2.602886472319971764e-04
4.128825765170454076e+00,1.953300969191860414e-01,2.616886052637995216e-04
4.129825965210442540e+00,1.964485426908607335e-01,2.630752386451845441e-04
4.130826165250430115e+00,1.975586901656976591e-01,2.644485004499800944e-04
4.131826365290418579e+00,1.986604996582848059e-01,2.658083442989038134e-04
4.132826565330406154e+00,1.997539318296223110e-01,2.671547243610970616e-04
4.133826765370394618e+00,2.008389476885049096e-01,2.684875953556441035e-04
4.134826965410382194e+00,2.019155085928741322e-01,2.698069125530977962e-04
4.135827165450370657e+00,2.029835762511663089e-01,2.711126317769515029e-04
4.136827365490358233e+00,2.040431127236415620e-01,2.724047094051079698e-04
4.137827565530345808e+00,2.050940804237023629e-01,2.736831023713187129e-04
4.138827765570334272e+00,2.061364421191915763e-01,2.749477681665960828e-04
4.139827965610321847e+00,2.071701609336814298e-01,2.761986648406162224e-04
4.140828165650310311e+00,2.081952003477487434e-01,2.774357510030834272e-04
4.141828365690297886e+00,2.092115242002264286e-01,2.786589858250936372e-04
4.142828565730286350e+00,2.102190966894559032e-01,2.798683290404549960e-04
4.143828765770273925e+00,2.112178823745070599e-01,2.810637409469745815e-04
4.144828965810262389e+00,2.122078461764014823e-01,2.822451824077863367e-04
4.145829165850249964e+00,2.131889533793031311e-01,2.834126148525549678e-04
4.146829365890238428e+00,2.141611696317116398e-01,2.845660002787661451e-04
4.147829565930226003e+00,2.151244609476263281e-01,2.857053012529030787e-04
4.148829765970214467e+00,2.160787937077042753e-01,2.868304809116556213e-04
4.149829966010202043e+00,2.170241346603996591e-01,2.879415029630820987e-04
4.150830166050190506e+00,2.179604509230920195e-01,2.890383316877746106e-04
4.151830366090178082e+00,2.188877099831909590e-01,2.901209319399328246e-04
4.152830566130166545e+00,2.198058796992398423e-01,2.911892691485318783e-04
4.153830766170154121e+00,2.207149283019881614e-01,2.922433093183510709e-04
4.154830966210142584e+00,2.216148243954650932e-01,2.932830190310441870e-04
4.155831166250130160e+00,2.225055369580222764e-01,2.943083654461681881e-04
4.156831366290118623e+00,2.233870353433766720e-01,2.953193163021897855e-04
4.157831566330106199e+00,2.242592892816253347e-01,2.963158399174898455e-04
