# Time, Target (V), Target (I), Prediction (V), Prediction (I)
2.278282992383318017e+01,9.523809523809524391e-01,9.361702127659573547e-01,9.518352150917053223e-01,9.441757202148437500e-01
4.902141176661513100e+01,2.380952380952380820e-02,-1.063829787234042527e-02,1.876352354884147644e-02,-8.026212453842163086e-03
5.017751786313617401e+01,-1.904761904761904656e-01,-2.340425531914893387e-01,-1.908744722604751587e-01,-2.280993163585662842e-01
3.788760740229290747e+01,-7.142857142857142461e-02,-6.382978723404254817e-02,-7.023693621158599854e-02,-5.556565523147583008e-02
2.194088309267111470e+01,6.666666666666667407e-01,8.510638297872339386e-01,6.999158859252929688e-01,8.409723043441772461e-01
1.156106096521043902e+00,1.190476190476190410e-02,0.000000000000000000e+00,-5.339045077562332153e-03,-3.187865018844604492e-03
2.151362649178290454e+01,4.523809523809523836e-01,6.489361702127659504e-01,4.848013222217559814e-01,6.620147228240966797e-01
4.209734155810323131e+01,1.190476190476190410e-02,8.510638297872340219e-02,1.747144386172294617e-02,5.465173721313476562e-02
3.064937792842202313e+01,2.380952380952380820e-02,-3.191489361702127409e-02,1.723931357264518738e-02,-4.064971208572387695e-02
2.256920162338907332e+01,9.047619047619047672e-01,9.574468085106383475e-01,9.138324856758117676e-01,9.485108852386474609e-01
4.938583651443155276e+01,-2.380952380952380820e-02,-7.446808510638297518e-02,-4.800905659794807434e-02,-8.930918574333190918e-02
3.895574890451343197e-01,-1.190476190476190410e-02,0.000000000000000000e+00,-7.619757205247879028e-03,-5.067557096481323242e-03
3.410512984737079023e+01,0.000000000000000000e+00,3.191489361702127409e-02,1.900420710444450378e-02,4.316681623458862305e-02
2.407716609711217259e+01,7.738095238095238360e-01,5.212765957446808818e-01,7.696176767349243164e-01,5.043939352035522461e-01
4.665893409111561141e+01,-2.380952380952380820e-02,3.191489361702127409e-02,-2.557234838604927063e-02,2.910456061363220215e-02
3.239610344381794249e+01,-1.071428571428571369e-01,-1.170212765957446693e-01,-1.034600585699081421e-01,-1.165203750133514404e-01
3.793787288475034103e+01,-8.333333333333334259e-02,-6.382978723404254817e-02,-6.787683069705963135e-02,-5.125817656517028809e-02
